,,logo_url,help_link,transit_score,summary,ws_link,description
-84.366346,33.80031,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,28,"1 nearby routes: 1 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.8003/lng=-84.3663/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.366346,33.8111,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,46,"8 nearby routes: 6 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.8111/lng=-84.3663/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.36357454545454,33.7032,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,36,"3 nearby routes: 3 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7032/lng=-84.3636/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.36357454545454,33.71399,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,33,"3 nearby routes: 3 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7140/lng=-84.3636/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.36357454545454,33.72478,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,36,"3 nearby routes: 3 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7248/lng=-84.3636/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.36357454545454,33.73557,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,36,"6 nearby routes: 6 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7356/lng=-84.3636/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.36357454545454,33.74636,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,44,"11 nearby routes: 9 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7464/lng=-84.3636/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.36357454545454,33.75715,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,56,"11 nearby routes: 9 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7572/lng=-84.3636/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Good Transit
-84.36357454545454,33.76794,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,42,"7 nearby routes: 7 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7679/lng=-84.3636/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.36357454545454,33.77873,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,41,"6 nearby routes: 6 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7787/lng=-84.3636/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.36357454545454,33.78952,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,33,"3 nearby routes: 3 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7895/lng=-84.3636/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.36357454545454,33.80031,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,30,"3 nearby routes: 3 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.8003/lng=-84.3636/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.36357454545454,33.8111,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,43,"8 nearby routes: 6 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.8111/lng=-84.3636/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.35931076923076,33.7032,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,36,"3 nearby routes: 3 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7032/lng=-84.3593/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.35931076923076,33.71399,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,36,"3 nearby routes: 3 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7140/lng=-84.3593/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.35931076923076,33.72478,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,36,"3 nearby routes: 3 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7248/lng=-84.3593/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.35931076923076,33.73557,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,39,"6 nearby routes: 6 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7356/lng=-84.3593/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.35931076923076,33.74636,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,49,"11 nearby routes: 9 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7464/lng=-84.3593/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.35931076923076,33.75715,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,60,"11 nearby routes: 9 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7572/lng=-84.3593/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Good Transit
-84.35931076923076,33.76794,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,41,"7 nearby routes: 7 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7679/lng=-84.3593/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.35931076923076,33.77873,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,43,"6 nearby routes: 6 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7787/lng=-84.3593/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.35931076923076,33.78952,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,33,"3 nearby routes: 3 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7895/lng=-84.3593/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.35931076923076,33.80031,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,31,"3 nearby routes: 3 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.8003/lng=-84.3593/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.35931076923076,33.8111,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,40,"9 nearby routes: 7 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.8111/lng=-84.3593/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.356184,33.7032,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,36,"4 nearby routes: 4 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7032/lng=-84.3562/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.356184,33.71399,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,38,"3 nearby routes: 3 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7140/lng=-84.3562/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.356184,33.72478,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,37,"3 nearby routes: 3 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7248/lng=-84.3562/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.356184,33.73557,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,41,"6 nearby routes: 6 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7356/lng=-84.3562/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.356184,33.74636,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,53,"9 nearby routes: 7 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7464/lng=-84.3562/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Good Transit
-84.356184,33.75715,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,63,"12 nearby routes: 10 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7572/lng=-84.3562/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Good Transit
-84.356184,33.76794,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,44,"9 nearby routes: 7 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7679/lng=-84.3562/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.356184,33.77873,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,43,"6 nearby routes: 6 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7787/lng=-84.3562/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.356184,33.78952,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,33,"4 nearby routes: 4 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7895/lng=-84.3562/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.356184,33.80031,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,33,"4 nearby routes: 4 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.8003/lng=-84.3562/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.356184,33.8111,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,39,"6 nearby routes: 6 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.8111/lng=-84.3562/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.35433636363636,33.7032,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,36,"3 nearby routes: 3 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7032/lng=-84.3543/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.35433636363636,33.71399,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,39,"3 nearby routes: 3 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7140/lng=-84.3543/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.35433636363636,33.72478,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,38,"3 nearby routes: 3 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7248/lng=-84.3543/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.35433636363636,33.73557,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,42,"6 nearby routes: 6 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7356/lng=-84.3543/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.35433636363636,33.74636,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,54,"10 nearby routes: 8 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7464/lng=-84.3543/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Good Transit
-84.35433636363636,33.75715,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,63,"10 nearby routes: 8 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7572/lng=-84.3543/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Good Transit
-84.35433636363636,33.76794,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,46,"8 nearby routes: 6 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7679/lng=-84.3543/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.35433636363636,33.77873,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,43,"6 nearby routes: 6 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7787/lng=-84.3543/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.35433636363636,33.78952,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,34,"3 nearby routes: 3 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7895/lng=-84.3543/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.35433636363636,33.80031,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,33,"4 nearby routes: 4 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.8003/lng=-84.3543/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.35433636363636,33.8111,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,40,"6 nearby routes: 6 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.8111/lng=-84.3543/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.35149384615384,33.7032,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,36,"3 nearby routes: 3 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7032/lng=-84.3515/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.35149384615384,33.71399,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,39,"3 nearby routes: 3 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7140/lng=-84.3515/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.35149384615384,33.72478,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,38,"5 nearby routes: 5 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7248/lng=-84.3515/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.35149384615384,33.73557,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,41,"6 nearby routes: 6 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7356/lng=-84.3515/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.35149384615384,33.74636,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,54,"10 nearby routes: 8 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7464/lng=-84.3515/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Good Transit
-84.35149384615384,33.75715,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,63,"10 nearby routes: 8 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7572/lng=-84.3515/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Good Transit
-84.35149384615384,33.76794,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,51,"7 nearby routes: 5 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7679/lng=-84.3515/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Good Transit
-84.35149384615384,33.77873,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,43,"5 nearby routes: 5 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7787/lng=-84.3515/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.35149384615384,33.78952,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,35,"3 nearby routes: 3 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7895/lng=-84.3515/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.35149384615384,33.80031,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,34,"5 nearby routes: 5 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.8003/lng=-84.3515/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.35149384615384,33.8111,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,40,"6 nearby routes: 6 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.8111/lng=-84.3515/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.34602199999999,33.7032,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,35,"3 nearby routes: 3 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7032/lng=-84.3460/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.34602199999999,33.71399,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,39,"3 nearby routes: 3 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7140/lng=-84.3460/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.34602199999999,33.72478,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,39,"5 nearby routes: 5 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7248/lng=-84.3460/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.34602199999999,33.73557,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,41,"5 nearby routes: 5 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7356/lng=-84.3460/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.34602199999999,33.74636,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,52,"10 nearby routes: 8 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7464/lng=-84.3460/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Good Transit
-84.34602199999999,33.75715,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,61,"9 nearby routes: 7 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7572/lng=-84.3460/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Good Transit
-84.34602199999999,33.76794,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,56,"7 nearby routes: 5 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7679/lng=-84.3460/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Good Transit
-84.34602199999999,33.77873,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,42,"5 nearby routes: 5 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7787/lng=-84.3460/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.34602199999999,33.78952,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,35,"3 nearby routes: 3 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7895/lng=-84.3460/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.34602199999999,33.80031,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,35,"5 nearby routes: 5 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.8003/lng=-84.3460/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.34602199999999,33.8111,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,40,"5 nearby routes: 5 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.8111/lng=-84.3460/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.34509818181817,33.7032,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,34,"3 nearby routes: 3 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7032/lng=-84.3451/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.34509818181817,33.71399,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,38,"4 nearby routes: 4 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7140/lng=-84.3451/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.34509818181817,33.72478,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,38,"5 nearby routes: 5 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7248/lng=-84.3451/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.34509818181817,33.73557,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,41,"5 nearby routes: 5 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7356/lng=-84.3451/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.34509818181817,33.74636,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,51,"10 nearby routes: 8 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7464/lng=-84.3451/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Good Transit
-84.34509818181817,33.75715,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,61,"9 nearby routes: 7 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7572/lng=-84.3451/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Good Transit
-84.34509818181817,33.76794,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,57,"7 nearby routes: 5 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7679/lng=-84.3451/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Good Transit
-84.34509818181817,33.77873,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,42,"5 nearby routes: 5 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7787/lng=-84.3451/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.34509818181817,33.78952,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,35,"3 nearby routes: 3 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7895/lng=-84.3451/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.34509818181817,33.80031,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,36,"6 nearby routes: 6 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.8003/lng=-84.3451/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.34509818181817,33.8111,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,40,"5 nearby routes: 5 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.8111/lng=-84.3451/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.34367692307691,33.7032,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,33,"3 nearby routes: 3 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7032/lng=-84.3437/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.34367692307691,33.71399,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,38,"4 nearby routes: 4 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7140/lng=-84.3437/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.34367692307691,33.72478,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,38,"5 nearby routes: 5 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7248/lng=-84.3437/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.34367692307691,33.73557,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,41,"5 nearby routes: 5 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7356/lng=-84.3437/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.34367692307691,33.74636,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,49,"10 nearby routes: 8 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7464/lng=-84.3437/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.34367692307691,33.75715,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,61,"9 nearby routes: 7 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7572/lng=-84.3437/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Good Transit
-84.34367692307691,33.76794,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,57,"7 nearby routes: 5 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7679/lng=-84.3437/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Good Transit
-84.34367692307691,33.77873,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,41,"5 nearby routes: 5 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7787/lng=-84.3437/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.34367692307691,33.78952,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,36,"3 nearby routes: 3 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7895/lng=-84.3437/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
