MI_PRINX,offense_id,rpt_date,occur_date,occur_time,poss_date,poss_time,beat,apt_office_prefix,apt_office_num,location,MinOfucr,MinOfibr_code,dispo_code,MaxOfnum_victims,Shift,Avg Day,loc_type,UC2 Literal,neighborhood,npu,x,y
7375839,170140319,01/14/2017,01/14/2017,01:00:00,01/14/2017,02:00:00,203,,,1600 ELLSWORTH INDUSTRIAL BLVD NW,0640,2305,,1,Morn,Sat,18,LARCENY-FROM VEHICLE,Blandtown,D,-84.428110000000004,33.798259999999999
7375840,170140365,01/14/2017,01/14/2017,02:00:00,01/14/2017,02:06:00,404,,,762 AVENIDA ST SW,0420,1315K,10,2,Morn,Sat,20,AGG ASSAULT,Westview,T,-84.43835,33.734319999999997
7375841,170140418,01/14/2017,01/13/2017,10:00:00,01/14/2017,02:35:00,403,,136,136 BELMONTE DR SW,0511,2202,,1,Unk,Fri,,BURGLARY-RESIDENCE,Cascade Avenue/Road,S,-84.444249999999997,33.72513
7375842,170140444,01/14/2017,01/14/2017,01:55:00,01/14/2017,02:00:00,104,,2206,965 SELLS AVE SW,0710,2404,,1,Morn,Sat,13,AUTO THEFT,Harris Chiles,T,-84.419740000000004,33.745460000000001
7375843,170140468,01/14/2017,01/14/2017,02:53:00,01/14/2017,02:53:00,601,,14,747 GREENWOOD AVE NE,0311,1204,,2,Morn,Sat,13,ROBBERY-PEDESTRIAN,Virginia Highland,F,-84.362589999999997,33.776510000000002
7375844,170140479,01/14/2017,01/14/2017,02:00:00,01/14/2017,03:00:00,203,,,1156 CHACHATTAHOOCHEE AVE NW,0710,2404,,1,Morn,Sat,7,AUTO THEFT,Blandtown,D,-84.425610000000006,33.800579999999997
7375845,170140499,01/14/2017,01/14/2017,03:08:00,01/14/2017,03:08:00,303,,,180 RALPH D ABERNATHY BLVD SW,0410,1314,10,5,Morn,Sat,23,AGG ASSAULT,Mechanicsville,V,-84.39376,33.736559999999997
7375846,170140582,01/14/2017,01/14/2017,03:53:00,01/14/2017,04:30:00,303,,,556 NORTHSIDE DR SW,0710,2404,,1,Morn,Sat,23,AUTO THEFT,Pittsburgh,V,-84.407780000000002,33.740070000000003
7375847,170140725,01/14/2017,01/14/2017,05:30:00,01/14/2017,05:40:00,111,,,3657 MARTIN L KING JR DR NW,0341,1206,,1,Morn,Sat,23,ROBBERY-PEDESTRIAN,Adamsville,H,-84.507599999999996,33.762079999999997
7375848,170140773,01/14/2017,01/13/2017,16:00:00,01/14/2017,05:00:00,209,,2906,3630 PEACHTREE RD NE,0511,2202,,1,Eve,Fri,26,BURGLARY-RESIDENCE,North Buckhead,B,-84.358310000000003,33.854039999999998
7375849,170140799,01/14/2017,01/14/2017,07:30:00,01/14/2017,07:30:00,112,,,2887 BAKER RIDGE DR NW,0640,2305,,1,Day,Sat,20,LARCENY-FROM VEHICLE,Collier Heights,I,-84.482370000000003,33.76688
7375850,170140844,01/14/2017,01/14/2017,00:00:00,01/14/2017,07:58:00,510,,,60 COURTLAND ST NE,0640,2305,,1,Morn,Sat,18,LARCENY-FROM VEHICLE,Downtown,M,-84.384799999999998,33.756259999999997
7375851,170140849,01/14/2017,01/13/2017,20:30:00,01/14/2017,07:30:00,201,,,1776 WARREN CT NW,0640,2305,,2,Morn,Sat,13,LARCENY-FROM VEHICLE,Ridgewood Heights,C,-84.445949999999996,33.821429999999999
7375852,170140863,01/14/2017,01/14/2017,08:13:00,01/14/2017,08:13:00,112,,,639 LARCHMONT DR NW,0650,2304,,1,Day,Sat,,LARCENY-FROM VEHICLE,Collier Heights,I,-84.489360000000005,33.769199999999998
7375853,170140907,01/14/2017,01/14/2017,01:00:00,01/14/2017,08:30:00,603,,,455 NORTH AVE NE,0640,2305,,1,Morn,Sat,18,LARCENY-FROM VEHICLE,Old Fourth Ward,M,-84.372249999999994,33.770659999999999
7375854,170140912,01/14/2017,01/14/2017,01:00:00,01/14/2017,05:00:00,414,,,3408 VILLAGE PARK LN SW,0640,2305,,1,Morn,Sat,20,LARCENY-FROM VEHICLE,Ben Hill,P,-84.524770000000004,33.663319999999999
7375855,170140978,01/14/2017,01/13/2017,12:00:00,01/13/2017,18:00:00,201,,250,3193 HOWELL MILL RD NW,0670,2308,,1,Eve,Fri,28,LARCENY-NON VEHICLE,,C,-84.427670000000006,33.842219999999998
7375856,170141016,01/14/2017,01/14/2017,09:50:00,01/14/2017,09:50:00,112,,,848 HARWELL RD NW,0690,2399,,1,Day,Sat,20,LARCENY-NON VEHICLE,Collier Heights,I,-84.495230000000006,33.77854
7375857,170141084,01/14/2017,01/14/2017,03:00:00,01/14/2017,10:00:00,111,,A12,195 FAIRBURN RD NW,0710,2404,,1,Morn,Sat,26,AUTO THEFT,Adamsville,H,-84.504329999999996,33.76126
7375858,170141100,01/14/2017,01/14/2017,03:45:00,01/14/2017,10:30:00,406,,,410 LYNHURST DR SW,0730,2434,,1,Day,Sat,20,AUTO THEFT,Ivan Hill,I,-84.490080000000006,33.744579999999999
7375859,170141139,01/14/2017,01/13/2017,17:00:00,01/14/2017,08:00:00,509,,,36 JOHN PORTMAN BLVD NE,0640,2305,,1,Morn,Sat,13,LARCENY-FROM VEHICLE,Downtown,M,-84.38561,33.760739999999998
7375860,170141152,01/14/2017,01/03/2016,14:00:00,01/13/2017,15:00:00,206,,505,360 PHARR RD NE,0690,2399,,1,Unk,Unk,26,LARCENY-NON VEHICLE,Buckhead Village,B,-84.375879999999995,33.8371
7375861,170141214,01/14/2017,01/13/2017,18:00:00,01/14/2017,11:00:00,201,,,2355 PINE GROVE DR NW,0710,2404,,1,Unk,Sat,20,AUTO THEFT,,C,-84.447739999999996,33.819690000000001
7375862,170141259,01/14/2017,01/14/2017,09:25:00,01/14/2017,11:52:00,506,,,428 PONCE DE LEON AVE NW,0640,2305,,1,Day,Sat,,LARCENY-FROM VEHICLE,Midtown,E,-84.373360000000005,33.773330000000001
7375863,170141282,01/14/2017,01/13/2017,16:00:00,01/14/2017,12:00:00,608,,,1266 EUCLID AVE NE,0660,2317,,1,Unk,Sat,20,LARCENY-NON VEHICLE,Candler Park,N,-84.346760000000003,33.76764
7375864,170141297,01/14/2017,01/14/2017,12:10:00,01/14/2017,12:13:00,506,,500,650 PONCE DE LEON AVE NE,0630,2303,10,1,Day,Sat,24,LARCENY-NON VEHICLE,Midtown,E,-84.366669999999999,33.773519999999998
7375865,170141385,01/14/2017,01/14/2017,05:00:00,01/14/2017,06:00:00,110,,,1097 HOLLYWOOD RD NW,0630,2303,,1,Morn,Sat,7,LARCENY-NON VEHICLE,Almond Park,G,-84.460819999999998,33.785260000000001
7375866,170141415,01/14/2017,01/13/2016,22:00:00,01/14/2017,11:00:00,508,,B,16 W PEACHTREE PL NW,0640,2305,,1,Unk,Unk,18,LARCENY-FROM VEHICLE,Downtown,M,-84.388000000000005,33.7639
7375867,170141519,01/14/2017,01/14/2017,13:00:00,01/14/2017,13:50:00,605,,,304 OAKLAND AVE SE,0640,2305,,1,Day,Sat,18,LARCENY-FROM VEHICLE,Grant Park,W,-84.374660000000006,33.746380000000002
7375868,170141605,01/14/2017,01/14/2017,14:20:00,01/14/2017,14:30:00,609,,,1275 CAROLINE ST NE,0630,2303,10,1,Day,Sat,8,LARCENY-NON VEHICLE,Edgewood,O,-84.346379999999996,33.758310000000002
7375869,170141631,01/14/2017,01/14/2017,13:30:00,01/14/2017,14:30:00,305,,,401 NOLAND ST SE @CHOSEWOOD PARK,0640,2305,,1,Day,Sat,31,LARCENY-FROM VEHICLE,Chosewood Park,Y,-84.375339999999994,33.718859999999999
7375870,170141649,01/14/2017,01/14/2017,14:52:00,01/14/2017,15:02:00,104,,913,388 LEGACY DR SW,0690,2399,,1,Day,Sat,26,LARCENY-NON VEHICLE,Harris Chiles,T,-84.419150000000002,33.745260000000002
7375871,170141742,01/14/2017,01/14/2017,08:40:00,01/14/2017,15:15:00,604,,645,49 BOULEVARD SE,0511,2202,,1,Day,Sat,26,BURGLARY-RESIDENCE,Sweet Auburn,M,-84.371859999999998,33.752749999999999
7375872,170141810,01/14/2017,01/14/2017,16:02:00,01/14/2017,16:04:00,401,,,565 JOSEPH E LOWERY BLVD SW,0630,2303,10,1,Eve,Sat,7,LARCENY-NON VEHICLE,West End,T,-84.418279999999996,33.739690000000003
7375873,170141827,01/14/2017,01/14/2017,10:00:00,01/14/2017,10:00:00,401,,,535 LEE ST SW,0710,2404,,1,Day,Sat,,AUTO THEFT,West End,T,-84.414349999999999,33.74042
7375874,170141917,01/14/2017,01/14/2017,16:42:00,01/14/2017,16:42:00,305,,419,201 MOURY AVE SW,0521,2204,,1,Eve,Sat,26,BURGLARY-RESIDENCE,The Villages at Carver,Y,-84.392759999999996,33.716909999999999
7375875,170141994,01/14/2017,01/14/2017,17:17:00,01/14/2017,17:17:00,111,,,3201 MARTIN L KING JR DR NW @GORDON VALLEY APTS,0640,2305,10,1,Eve,Sat,18,LARCENY-FROM VEHICLE,,I,-84.491650000000007,33.754280000000001
7375876,170142000,01/14/2017,01/14/2017,17:08:00,01/14/2017,17:20:00,411,,,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,0630,2303,,1,Eve,Sat,8,LARCENY-NON VEHICLE,Greenbriar,R,-84.497730000000004,33.686770000000003
7375877,170142004,01/14/2017,01/14/2017,07:00:00,01/14/2017,16:00:00,308,,,1130 KIPLING ST SE,0710,2404,,1,Day,Sat,20,AUTO THEFT,Thomasville Heights,Z,-84.350340000000003,33.700299999999999
7375878,170142008,01/14/2017,01/14/2017,17:20:00,01/14/2017,17:24:00,105,,,1144 JOSEPH E BOONE BLVD NW,0311,1204,,1,Eve,Sat,18,ROBBERY-PEDESTRIAN,Hunter Hills,K,-84.42492,33.763280000000002
7375879,170142059,01/14/2017,01/14/2017,17:45:00,01/14/2017,17:45:00,505,,,933 PEACHTREE ST,0620,2302,,1,Eve,Sat,,LARCENY-NON VEHICLE,Midtown,E,-84.384209999999996,33.779530000000001
7375880,170142074,01/14/2017,01/14/2017,17:51:00,01/14/2017,17:51:00,609,,,1275 CAROLINE ST NE,0630,2303,10,1,Eve,Sat,8,LARCENY-NON VEHICLE,Edgewood,O,-84.346190000000007,33.756740000000001
7375881,170142110,01/14/2017,01/12/2017,00:00:00,01/13/2017,09:00:00,612,,,1351 MILTON PL SE,0640,2305,,1,Unk,Thu,13,LARCENY-FROM VEHICLE,East Atlanta,W,-84.343339999999998,33.735219999999998
7375882,170142128,01/14/2017,01/14/2017,18:10:00,01/14/2017,18:20:00,109,,,2615 DONALD LEE HOLLOWELL PKWY NW,0430,1315,10,1,Eve,Sat,8,AGG ASSAULT,Center Hill,J,-84.472359999999995,33.776200000000003
7375883,170142136,01/14/2017,01/14/2017,15:00:00,01/14/2017,18:30:00,602,,,863 PONCE DE LEON AVE NE,0670,2308,10,1,Eve,Sat,21,LARCENY-NON VEHICLE,Poncey-Highland,N,-84.358969999999999,33.773510000000002
7375884,170142300,01/14/2017,01/13/2017,21:00:00,01/14/2017,13:30:00,404,,,1497 ROGERS AVE SW,0690,2399,,1,Unk,Sat,20,LARCENY-NON VEHICLE,Westview,T,-84.436629999999994,33.737450000000003
7375885,170142335,01/14/2017,01/14/2017,19:43:00,01/14/2017,19:55:00,603,,,595 BOULEVARD NE,0410,1314,,1,Eve,Sat,99,AGG ASSAULT,Old Fourth Ward,M,-84.371390000000005,33.770719999999997
7375886,170142374,05/22/2017,05/21/2017,21:45:00,05/21/2017,23:30:00,203,,,1465 CHATTANOOGA DR SE,0640,2305,,2,Eve,Sun,18,LARCENY-FROM VEHICLE,Vine City,L,-84.402770000000004,33.75806
7375887,170142399,01/14/2017,01/14/2017,19:40:00,01/14/2017,20:00:00,607,,,658 FEDERAL TER SE,0521,2204,,1,Eve,Sat,20,BURGLARY-RESIDENCE,Benteen Park,W,-84.364949999999993,33.713839999999998
7375888,170142421,01/14/2017,01/14/2017,20:15:00,01/14/2017,20:17:00,410,APT,188,1870 HONEYSUCKLE LN SW,0521,2204,,0,Eve,Sat,,BURGLARY-RESIDENCE,Campbellton Road,R,-84.453450000000004,33.706890000000001
7375889,170142434,01/14/2017,01/14/2017,20:00:00,01/14/2017,21:00:00,211,,,2561 PIEDMONT RD NE,0640,2305,,1,Eve,Sat,8,LARCENY-FROM VEHICLE,Lindbergh/Morosgo,B,-84.364639999999994,33.825609999999998
7375890,170142436,01/14/2017,01/14/2017,20:25:00,01/14/2017,20:25:00,303,,,209 BASS ST,0640,2305,,1,Eve,Sat,20,LARCENY-FROM VEHICLE,Mechanicsville,V,-84.394620000000003,33.73565
7375891,170142510,01/14/2017,01/14/2017,03:00:00,01/14/2017,09:00:00,312,,84,85 MOUNT ZION RD SW,0650,2304,,1,Morn,Sat,,LARCENY-FROM VEHICLE,Glenrose Heights,Z,-84.391530000000003,33.672910000000002
7375892,170142516,01/14/2017,01/13/2017,22:30:00,01/14/2017,20:59:00,607,,,1400 BENTEEN AVE SE,0521,2204,,1,Unk,Sat,20,BURGLARY-RESIDENCE,Benteen Park,W,-84.36645,33.715580000000003
7375893,170142617,01/14/2017,01/14/2017,20:00:00,01/14/2017,21:41:00,210,,,3393 PEACHTREE RD NE @LENOX MALL,0630,2303,10,1,Eve,Sat,,LARCENY-NON VEHICLE,Lenox,B,-84.362120000000004,33.846760000000003
7375894,170142622,01/14/2017,01/14/2017,21:30:00,01/14/2017,21:47:00,109,,,2615 DONALD LEE HOLLOWELL PKWY NW,0710,2404,,1,Eve,Sat,,AUTO THEFT,Center Hill,J,-84.472359999999995,33.776200000000003
7375895,170142860,01/14/2017,01/14/2017,08:00:00,01/14/2017,11:00:00,204,,,1465 CHATTAHOOCHEE AVE NW,0640,2305,,1,Day,Sat,18,LARCENY-FROM VEHICLE,Underwood Hills,D,-84.434939999999997,33.807870000000001
7375896,170142886,01/14/2017,01/14/2017,20:50:00,01/15/2017,00:00:00,413,,2206,3378 GREENBRIAR PKWY SW,0511,2202,10,1,Eve,Sat,20,BURGLARY-RESIDENCE,,P,-84.502039999999994,33.683869999999999
7375897,170150079,01/15/2017,01/14/2017,22:30:00,01/15/2017,00:35:00,312,,,3040 WATERS RD SW,0710,2404,,1,Morn,Sat,20,AUTO THEFT,Glenrose Heights,Z,-84.396180000000001,33.671520000000001
7375898,170150098,01/15/2017,01/15/2017,00:25:00,01/15/2017,00:30:00,212,,A,1907 PIEDMONT RD NE,0312,1201,,3,Morn,Sun,99,ROBBERY-COMMERCIAL,Morningside/Lenox Park,F,-84.365710000000007,33.810040000000001
7375899,170150177,01/15/2017,01/15/2017,00:15:00,01/15/2017,00:54:00,604,,,503 GARTRELL ST SE,0311,1204,,2,Morn,Sun,13,ROBBERY-PEDESTRIAN,Old Fourth Ward,M,-84.370909999999995,33.752789999999997
7375900,170150211,01/15/2017,01/14/2017,23:00:00,01/15/2017,01:10:00,306,,,1518 LANGSTON AVE SW,0325,1208K,20,1,Morn,Sun,20,ROBBERY-RESIDENCE,Sylvan Hills,X,-84.423770000000005,33.713509999999999
7375901,170150282,01/15/2017,01/14/2017,19:00:00,01/15/2017,01:00:00,301,,,1444 DESOTO AVE SW,0511,2202,,1,Eve,Sat,20,BURGLARY-RESIDENCE,Capitol View,X,-84.411619999999999,33.715400000000002
7375902,170150297,01/15/2017,01/15/2017,01:44:00,01/15/2017,01:50:00,307,,,566 AMAL DR SW,0620,2302,,1,Morn,Sun,20,LARCENY-NON VEHICLE,Amal Heights,Y,-84.399910000000006,33.709229999999998
7375903,170150352,01/15/2017,01/14/2017,19:30:00,01/15/2017,02:40:00,303,,,650 BLUFF ST SW,0640,2305,,3,Morn,Sat,13,LARCENY-FROM VEHICLE,Adair Park,V,-84.408860000000004,33.739089999999997
7375904,170150389,01/15/2017,01/15/2017,02:41:00,01/15/2017,02:45:00,108,,,2274 TIGER FLOWERS DR NW,0511,2202,,1,Morn,Sun,20,BURGLARY-RESIDENCE,Dixie Hills,J,-84.462050000000005,33.760750000000002
7375905,170150400,01/15/2017,01/15/2017,02:47:00,01/15/2017,02:47:00,205,,,136 PEACHTREE MEMORIAL DR NW,0410,1314,10,1,Morn,Sun,20,AGG ASSAULT,,C,-84.395349999999993,33.81671
7375906,170150411,01/15/2017,01/15/2017,01:50:00,01/15/2017,02:50:00,405,,,180 PEYTON PL SW,0420,1315K,,1,Morn,Sun,31,AGG ASSAULT,Florida Heights,I,-84.468519999999998,33.749180000000003
7375907,170150536,01/15/2017,01/15/2017,04:06:00,01/15/2017,04:06:00,612,,C,1580 FLAT SHOALS RD SE,0512,2203,,1,Morn,Sun,12,BURGLARY-NONRES,East Atlanta,W,-84.336259999999996,33.730800000000002
7375908,170150550,01/15/2017,01/14/2017,22:30:00,01/15/2017,04:10:00,503,,,227 10TH ST NE,0640,2305,,1,Morn,Sun,18,LARCENY-FROM VEHICLE,Midtown,E,-84.379909999999995,33.781689999999998
7375909,170150703,01/15/2017,01/15/2017,06:38:00,01/15/2017,06:50:00,405,,,3050 MARTIN L KING JR DR SW,0512,2203,,1,Morn,Sun,7,BURGLARY-NONRES,Harland Terrace,I,-84.485699999999994,33.75177
7375910,170150730,01/15/2017,01/15/2017,01:00:00,01/15/2017,07:00:00,301,,,806 TIFT AVE SW,0710,2404,10,1,Morn,Sun,20,AUTO THEFT,Adair Park,V,-84.410219999999995,33.732990000000001
7375911,170150783,01/15/2017,01/15/2017,01:00:00,01/15/2017,06:00:00,406,,,3223 SPREADING OAK DR SW,0521,2204,,2,Morn,Sun,20,BURGLARY-RESIDENCE,Green Forest Acres,I,-84.493530000000007,33.731169999999999
7375912,170150796,01/15/2017,01/15/2017,00:00:00,01/15/2017,08:00:00,603,,,510 PARKWAY DR NE,0640,2305,,1,Morn,Sun,20,LARCENY-FROM VEHICLE,Old Fourth Ward,M,-84.373400000000004,33.768219999999999
7375913,170150818,01/15/2017,01/14/2017,20:00:00,01/15/2017,08:00:00,110,,,1341 GUN CLUB RD NW,0650,2304,,1,Morn,Sun,20,LARCENY-FROM VEHICLE,Almond Park,G,-84.460750000000004,33.790999999999997
7375914,170150990,01/15/2017,01/14/2017,16:00:00,01/14/2017,16:10:00,602,,,292 MORELAND AVE NE,0670,2308,,1,Eve,Sat,21,LARCENY-NON VEHICLE,Inman Park,N,-84.349720000000005,33.762270000000001
7375915,170151036,01/15/2017,01/15/2017,10:20:00,01/15/2017,10:30:00,311,,,I-75 NB EXPY SW / CLEVELAND AVE SW,0690,2399,,1,Day,Sun,13,LARCENY-NON VEHICLE,Glenrose Heights,Z,-84.39837,33.68112
7375916,170151044,01/15/2017,01/15/2017,02:00:00,01/15/2017,04:00:00,309,,,2644 METROPOLITAN PKWY SW,0512,2203,,1,Morn,Sun,21,BURGLARY-NONRES,Perkerson,X,-84.407390000000007,33.682290000000002
7375917,170151100,01/16/2017,01/08/2017,07:00:00,01/15/2017,10:00:00,305,,,120 PARK AVE SE,0511,2202,,1,Unk,Unk,20,BURGLARY-RESIDENCE,South Atlanta,Y,-84.386840000000007,33.711799999999997
7375918,170151112,01/15/2017,01/15/2017,11:08:00,01/15/2017,11:08:00,204,,,1801 HOWELL MILL RD NW,0630,2303,10,1,Day,Sun,24,LARCENY-NON VEHICLE,Berkeley Park,D,-84.412779999999998,33.803879999999999
7375919,170151140,01/15/2017,01/14/2017,09:00:00,01/14/2017,09:30:00,403,,,1377 LOCKWOOD DR SW,0710,2404,,1,Day,Sat,18,AUTO THEFT,Venetian Hills,S,-84.439089999999993,33.717669999999998
7375920,170151146,01/15/2017,01/01/2017,12:00:00,01/15/2017,11:23:00,203,,,2331 PAUL AVE NW,0511,2202,,1,Unk,Unk,20,BURGLARY-RESIDENCE,Riverside,D,-84.47345,33.818640000000002
7375921,170151197,01/15/2017,01/15/2017,11:40:00,01/15/2017,11:50:00,404,,,1604 OLYMPIAN CIR SW;,0511,2202,30,1,Day,Sun,20,BURGLARY-RESIDENCE,Westview,T,-84.440659999999994,33.735149999999997
7375922,170151220,01/15/2017,01/08/2017,12:00:00,01/15/2017,12:10:00,203,,,2224 JAMES JACKSON PKWY NW,0650,2304,,1,Unk,Unk,,LARCENY-FROM VEHICLE,Whittier Mill Village,D,-84.479410000000001,33.816070000000003
7375923,170151221,01/15/2017,01/15/2017,08:31:00,01/15/2017,12:11:00,113,,811,1620 HOLLYWOOD RD NW,0690,2399,,2,Day,Sun,,LARCENY-NON VEHICLE,Scotts Crossing,G,-84.470230000000001,33.799880000000002
7375924,170151222,01/15/2017,01/14/2017,20:30:00,01/15/2017,11:00:00,608,,,840 SPRINGDALE RD NE,0640,2305,,2,Morn,Sun,13,LARCENY-FROM VEHICLE,Druid Hills,N,-84.344049999999996,33.777610000000003
7375925,170151236,01/15/2017,05/01/2016,12:00:00,01/15/2017,12:15:00,212,,,2115 MONROE DR NE,0690,2399,,1,Unk,Unk,19,LARCENY-NON VEHICLE,Piedmont Heights,F,-84.371300000000005,33.810070000000003
7375926,170151241,01/15/2017,01/14/2017,19:50:00,01/14/2017,20:02:00,208,,,3334 PEACHTREE RD NE @ONE BUCKHEAD LOOP,0630,2303,,1,Eve,Sat,8,LARCENY-NON VEHICLE,North Buckhead,B,-84.370750000000001,33.849110000000003
7375927,170151291,01/15/2017,01/15/2017,09:00:00,01/15/2017,12:54:00,412,,,1370 NISKEY LAKE RD SW,0710,2404A,,1,Day,Sun,20,AUTO THEFT,Niskey Lake,P,-84.532520000000005,33.716819999999998
7375928,170151317,01/15/2017,01/15/2017,07:30:00,01/15/2017,12:30:00,303,,,699 FORMWALT ST SW;,0511,2202,,1,Day,Sun,20,BURGLARY-RESIDENCE,Mechanicsville,V,-84.396090000000001,33.73583
7375929,170151319,01/15/2017,01/13/2017,00:00:00,01/15/2017,13:59:00,113,,,1212 JAMES JACKSON PKWY NW,0650,2304,,1,Unk,Unk,,LARCENY-FROM VEHICLE,Monroe Heights,G,-84.476429999999993,33.789929999999998
7375930,170151320,01/15/2017,01/15/2017,13:00:00,01/15/2017,13:00:00,203,,,2060 BOLTON RD NW,0690,2399,20,1,Day,Sun,20,LARCENY-NON VEHICLE,Riverside,D,-84.474130000000002,33.812060000000002
7375931,170151327,01/15/2017,01/14/2017,00:00:00,01/15/2017,13:12:00,609,,,195 ARIZONA AVE NE,0710,2404,,1,Unk,Sat,13,AUTO THEFT,Edgewood,O,-84.331199999999995,33.75929
7375932,170151411,01/15/2017,01/15/2017,13:00:00,01/15/2017,15:30:00,306,,,1919 METROPOLITAN PKWY SW,0640,2305,,1,Day,Sun,8,LARCENY-FROM VEHICLE,Sylvan Hills,X,-84.410169999999994,33.702779999999997
7375933,170151457,01/15/2017,01/15/2017,14:30:00,01/15/2017,14:30:00,307,,,1822 GIBEN RD SW,0430,1315,20,1,Day,Sun,20,AGG ASSAULT,Betmar LaVilla,Y,-84.400059999999996,33.706189999999999
7375934,170151462,01/15/2017,12/10/2016,12:00:00,12/10/2016,18:00:00,313,,,3850 JONESBORO RD SE @EXPOSITION CENTER,0690,2399,,1,Eve,Sat,99,LARCENY-NON VEHICLE,South River Gardens,Z,-84.363619999999997,33.650880000000001
7375935,170151485,01/15/2017,01/15/2017,14:30:00,01/15/2017,15:16:00,306,,,1119 VICTORY DR SW,0690,2399,,1,Day,Sun,20,LARCENY-NON VEHICLE,Sylvan Hills,X,-84.424869999999999,33.706949999999999
7375936,170151495,01/15/2017,01/15/2017,13:30:00,01/15/2017,14:30:00,511,,,86 PRYOR ST SW,0640,2305,,2,Day,Sun,18,LARCENY-FROM VEHICLE,Downtown,M,-84.390079999999998,33.752220000000001
7375937,170151535,01/15/2017,01/15/2017,14:43:00,01/15/2017,15:18:00,208,,,3322 PEACHTREE RD NE,0220,1102A,,1,Eve,Sun,18,RAPE,North Buckhead,B,-84.370069999999998,33.846220000000002
7375938,170151605,01/15/2017,01/15/2017,15:30:00,01/15/2017,16:14:00,113,,,1212 JAMES JACKSON PKWY,0650,2304,,1,Eve,Sun,,LARCENY-FROM VEHICLE,Monroe Heights,G,-84.476429999999993,33.789929999999998
7375939,170151609,01/15/2017,01/15/2017,01:30:00,01/15/2017,09:15:00,212,,146,1845 PIEDMONT AVE,0690,2399,,1,Morn,Sun,26,LARCENY-NON VEHICLE,Morningside/Lenox Park,F,-84.366259999999997,33.806220000000003
7375940,170151615,01/15/2017,01/15/2017,15:50:00,01/15/2017,19:45:00,201,,,1970 MOORES MILL RD NW,0630,2303,10,1,Eve,Sun,7,LARCENY-NON VEHICLE,,C,-84.449690000000004,33.821629999999999
7375941,170151634,01/15/2017,01/15/2017,15:25:00,01/15/2017,15:30:00,503,,,942 PEACHTREE ST NE,0710,2404,10,1,Eve,Sun,21,AUTO THEFT,Midtown,E,-84.384559999999993,33.780430000000003
7375942,170151653,01/15/2017,01/15/2017,15:40:00,01/15/2017,16:08:00,105,,,1675 EZRA CHURCH DR NW,0311,1204,20,1,Eve,Sun,13,ROBBERY-PEDESTRIAN,West Lake,J,-84.442250000000001,33.761899999999997
7375943,170151736,01/15/2017,12/01/2016,00:01:00,01/15/2017,00:01:00,209,,,3815 VERMONT RD NE,0690,2399,,1,Unk,Unk,,LARCENY-NON VEHICLE,Brookhaven,B,-84.355410000000006,33.859540000000003
7375944,170151746,01/15/2017,01/15/2017,16:40:00,01/15/2017,16:45:00,511,,,50 UPPER ALABAMA ST SW,0630,2303,10,1,Eve,Sun,12,LARCENY-NON VEHICLE,Downtown,M,-84.38964,33.751939999999998
7375945,170151881,01/15/2017,01/15/2017,17:00:00,01/15/2017,17:40:00,503,,,10TH ST NE / MYRTLE ST NE,0640,2305,,1,Eve,Sun,18,LARCENY-FROM VEHICLE,Midtown,E,-84.379409999999993,33.781790000000001
7375946,170151953,01/15/2017,01/15/2017,18:09:00,01/15/2017,20:00:00,103,,,354  JOSEPH E LOWERY BLVD NW,0420,1315K,10,2,Eve,Sun,13,AGG ASSAULT,Bankhead,K,-84.417460000000005,33.764290000000003
7375947,170152170,01/15/2017,01/15/2017,19:48:00,01/15/2017,19:57:00,306,,,1906 EVANS DR SW,0410,1314,,1,Eve,Sun,20,AGG ASSAULT,Sylvan Hills,X,-84.42107,33.702379999999998
7375948,170152200,01/15/2017,01/15/2017,12:00:00,01/15/2017,13:00:00,309,,,2685 METROPOLITAN PKWY SW,0690,2399,,1,Day,Sun,,LARCENY-NON VEHICLE,Perkerson,X,-84.409019999999998,33.682740000000003
7375949,170152204,01/15/2017,01/15/2017,16:00:00,01/15/2017,20:00:00,612,,,491 FLAT SHOALS AVE SE,0640,2305,,1,Eve,Sun,18,LARCENY-FROM VEHICLE,East Atlanta,W,-84.346199999999996,33.74053
7375950,170152326,01/15/2017,01/15/2017,20:54:00,01/15/2017,20:54:00,309,,,655 CLEVELAND AVE SW,0640,2305,,2,Eve,Sun,,LARCENY-FROM VEHICLE,Perkerson,X,-84.410290000000003,33.682400000000001
7375951,170152347,01/15/2017,01/15/2017,21:02:00,01/15/2017,21:50:00,609,,,18 WYMAN ST NE,0420,1315K,20,1,Eve,Sun,20,AGG ASSAULT,Kirkwood,O,-84.333359999999999,33.753979999999999
7375952,170152353,01/15/2017,01/15/2017,19:30:00,01/15/2017,21:00:00,211,,,2625 PIEDMONT RD NE,0630,2303,,1,Eve,Sun,,LARCENY-NON VEHICLE,Lindbergh/Morosgo,B,-84.365319999999997,33.827419999999996
7375953,170152371,01/15/2017,01/15/2017,20:13:00,01/15/2017,21:15:00,509,,,265 PEACHTREE ST NE,0670,2308,,1,Eve,Sun,14,LARCENY-NON VEHICLE,Downtown,M,-84.386719999999997,33.761519999999997
7375954,170152455,01/15/2017,01/15/2017,22:15:00,01/15/2017,22:24:00,602,,,201 HURT ST NE,0317,1299G,,1,Eve,Sun,99,ROBBERY-PEDESTRIAN,Inman Park,N,-84.355450000000005,33.760170000000002
